@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
235,'2024/04/25 18:10:29:009',8,325.295471,249.799118,-0.00041,64.725647,4.211014,4.602626,122.779907,22.037842,6.799615,162.980804,57.237091,10.151375,195.152634,87.468124,12.62649,135.49234,82.453003,6.903816,161.7034,111.615753,7.382562,141.341019,74.512146,11.385605,125.395248,57.215179,7.374831,108.992844,98.140869,4.806425,133.775085,122.200111,13.447597,105.788086,67.569672,18.582251,88.266739,55.324661,15.088621,77.564407,110.365051,0.009507,99.195175,128.286133,17.356712,75.378265,74.476303,19.914179,59.481384,63.06279,14.515401,41.545441,119.757294,4.867653,63.472595,130.991364,17.582767,52.990265,90.126419,17.63682,38.301788,77.285736,11.964244,1
236,'2024/04/25 18:10:29:120',8,323.78009,250.219391,-0.000341,65.318634,3.471878,4.181056,123.106064,23.302124,6.383067,163.397171,58.525208,9.86132,195.577332,88.720337,12.485118,133.24437,84.824112,6.305799,158.924744,113.837326,8.118165,138.472794,74.662506,11.679802,122.762146,56.499557,7.235138,106.562836,100.07988,3.944499,130.452988,122.829483,14.419774,102.863693,66.755569,19.15624,85.57106,54.87999,15.540871,74.966736,111.7285,1.045472,95.775131,128.578018,18.475807,72.639847,73.822983,20.700054,57.030426,63.01355,15.235275,38.871185,120.685715,6.081616,60.55481,131.438568,18.807638,50.787781,90.012283,18.668188,36.250946,77.655334,12.96582,1
237,'2024/04/25 18:10:29:137',8,324.341827,250.059769,-0.000336,64.512268,4.001053,4.566821,122.735718,22.676468,6.935653,163.233322,57.232941,10.494509,195.772034,86.643738,13.148159,134.53389,85.592163,5.684322,160.602036,113.807404,9.055305,139.540649,74.548965,12.28522,123.533096,56.904572,7.328143,107.60553,101.167526,3.386944,131.648026,122.465782,15.098381,103.57019,66.704163,19.276535,86.645889,55.940048,15.126365,75.663681,112.68605,1.611031,96.539368,127.731613,19.0826,73.166824,73.377411,20.845076,58.002869,63.718765,14.996256,39.269012,121.179123,6.716583,61.008148,130.09494,19.620794,50.779999,88.538315,19.256672,36.23056,77.127274,13.267441,1
238,'2024/04/25 18:10:29:243',8,324.355072,250.327271,-0.000458,64.232483,4.378433,5.07766,122.07309,22.089828,7.603605,162.315598,57.169052,11.088556,194.719391,86.975754,13.613485,133.518066,84.135742,5.189541,159.556854,114.027527,9.086556,138.898361,75.418579,12.466896,123.060501,57.066452,7.9767,106.486496,99.607132,3.35117,130.667343,123.25457,14.727669,103.010895,67.619156,19.157537,86.106812,55.131363,15.370514,74.753479,111.332016,1.143374,95.714142,129.295731,18.381828,72.484848,74.87056,20.404514,57.278503,63.240829,14.816226,38.602325,120.073868,5.749669,59.878571,131.668457,18.500843,49.677185,90.415146,18.318855,35.370422,77.386322,12.589725,1
239,'2024/04/25 18:10:29:251',8,323.735229,250.402985,-0.00051,64.73172,3.314636,4.626431,121.918259,23.18454,7.084269,161.654831,58.256149,10.527207,193.94902,88.022781,13.016973,131.431244,83.62323,5.426703,158.253967,114.28627,8.166553,138.567886,76.108444,11.758568,123.16452,57.332443,7.918768,104.678802,98.587585,3.456239,130.080933,123.915573,14.091197,103.355759,68.755783,19.153816,86.308151,55.224274,16.265779,73.470337,110.18158,1.037497,95.87648,130.001984,17.841164,73.259171,75.942551,20.476341,57.646729,63.030991,15.638544,37.90033,118.87326,5.572449,60.275513,131.819977,17.855965,50.413605,90.90535,18.147627,35.692657,76.884659,13.141946,1
240,'2024/04/25 18:10:29:368',8,323.514435,250.401108,-0.00036,65.085449,3.455475,4.769693,121.661743,22.903854,7.324727,160.834427,57.574478,10.891169,191.719879,87.481155,13.333086,131.166245,85.561707,4.677732,157.814972,116.496384,9.480524,137.538071,77.425018,12.800247,121.395325,58.131927,8.426285,104.094437,100.463501,2.612223,128.755859,125.69915,15.622787,102.083298,69.565964,20.213434,84.69838,55.835999,16.749622,72.533585,111.360352,2.023636,93.764572,130.640503,19.302841,71.682159,75.816284,21.50511,56.19458,63.136185,16.223635,36.548889,119.313889,6.755342,58.015533,131.918259,19.343054,48.903046,90.572433,19.376436,34.511536,76.701996,14.06947,1
241,'2024/04/25 18:10:29:391',8,324.041046,250.634735,-0.000382,65.094086,3.74263,4.865003,122.162842,23.024048,7.376339,161.789063,58.251923,10.847502,193.632233,88.81665,13.225263,131.433319,85.815338,4.792033,157.597137,116.576782,9.188224,136.770782,76.847076,12.218636,120.380386,57.529129,7.583074,104.226654,100.708313,2.80466,128.399704,125.449852,15.187603,101.796036,68.870285,19.620335,84.535767,55.548843,16.136772,72.46936,111.492554,1.77152,93.232925,130.52832,18.954594,71.279709,75.508133,21.166174,55.925079,63.271286,15.951879,36.205231,119.441116,6.455996,57.56308,132.002426,18.919086,48.450592,90.640427,19.002623,34.01178,77.122482,13.810641,1
242,'2024/04/25 18:10:29:504',8,322.993927,250.563583,-0.000431,64.613953,3.527725,4.921945,121.117416,22.907074,7.519842,160.282211,57.674667,11.009843,191.928207,87.76886,13.456635,131.015808,84.603287,4.185451,157.25592,116.083557,9.775681,136.5737,76.64241,13.158404,120.269974,56.96138,8.918791,104.156845,99.290649,2.297717,128.193817,125.400276,15.717253,101.504471,68.825089,20.43548,84.237213,54.526535,17.151752,72.781036,110.094101,2.096853,93.229187,130.551392,19.216637,71.186325,75.491684,21.537035,55.891907,62.43129,16.351068,36.717468,118.087723,6.599741,57.582001,131.637939,19.097424,48.350647,90.354294,19.307129,34.09021,76.276291,14.149858,1
243,'2024/04/25 18:10:29:516',8,323.773132,250.025925,-0.000466,64.671692,3.286087,4.820575,120.972519,23.125687,7.302566,160.160278,57.338303,10.72523,194.132538,86.321503,13.220338,130.890152,82.928162,4.941377,157.270172,113.584076,8.262894,137.376877,75.961365,11.468842,121.922668,57.663681,7.616014,104.418747,98.034103,3.116709,128.812973,123.831825,14.176226,102.515457,68.546616,18.868017,85.178513,54.14534,15.82735,73.645889,109.298141,1.191725,95.13121,130.099579,17.735941,73.121368,75.968826,19.997032,57.360748,62.385941,14.964576,38.466217,117.671722,5.597377,60.255554,131.733597,17.758272,50.991547,91.055267,17.991085,36.467438,76.690201,13.051791,1
244,'2024/04/25 18:10:29:622',8,323.773132,250.025925,-0.000466,64.671692,3.286087,4.820575,120.972519,23.125687,7.302566,160.160278,57.338303,10.72523,194.132538,86.321503,13.220338,130.890152,82.928162,4.941377,157.270172,113.584076,8.262894,137.376877,75.961365,11.468842,121.922668,57.663681,7.616014,104.418747,98.034103,3.116709,128.812973,123.831825,14.176226,102.515457,68.546616,18.868017,85.178513,54.14534,15.82735,73.645889,109.298141,1.191725,95.13121,130.099579,17.735941,73.121368,75.968826,19.997032,57.360748,62.385941,14.964576,38.466217,117.671722,5.597377,60.255554,131.733597,17.758272,50.991547,91.055267,17.991085,36.467438,76.690201,13.051791,1
245,'2024/04/25 18:10:29:633',8,324.210846,250.595367,-0.000449,64.529816,3.760635,4.520103,120.976929,22.887451,6.719814,160.144333,56.858765,9.913967,194.344818,85.689941,12.119953,131.485153,84.443115,5.404247,156.439255,115.379959,7.952431,135.818344,76.462463,10.909096,120.314194,58.191101,6.520326,104.663574,99.34082,3.424228,127.704742,124.347435,13.9381,101.327423,68.510406,18.31958,84.570847,55.192993,14.935692,73.503937,110.316284,1.09057,93.974686,130.153809,17.860704,71.989685,75.498581,20.088964,56.649902,62.771545,14.917801,37.955505,118.501328,5.673678,59.206268,132.078339,18.151031,50.028076,90.771683,18.274351,35.504333,76.582169,13.126816,1
246,'2024/04/25 18:10:29:750',8,324.621704,250.598877,-0.000489,63.800598,3.926453,4.996648,120.40242,22.901154,7.250331,159.924301,56.817215,10.34879,194.818741,85.197601,12.464341,131.700989,84.936508,5.055852,155.797562,115.877274,8.475227,135.367645,77.175964,11.99868,120.400208,58.198914,8.110257,105.003311,99.636963,3.36372,126.999939,124.813019,14.169059,100.367233,69.032608,18.994604,84.123703,54.942932,15.779929,73.986816,110.396881,0.884821,93.418503,130.637985,17.977377,71.024368,75.793381,20.500849,56.197998,62.335419,15.298142,38.427277,118.44339,5.207539,58.635895,132.429108,18.277754,49.06842,91.052856,18.608072,35.13028,76.386139,13.326532,1
247,'2024/04/25 18:10:29:763',8,325.028107,249.348831,-0.000458,64.589172,5.338837,5.26061,121.516296,20.741852,7.67418,161.639679,54.884109,10.867046,195.306656,84.215973,13.154563,131.123306,84.078186,3.947147,156.722595,115.316055,9.706285,135.435242,76.440918,13.097387,119.378616,57.345657,8.98763,104.320206,99.109634,2.379902,127.269455,124.705322,15.185313,100.699509,69.241257,19.657824,84.01442,54.971924,16.296192,73.239639,109.632202,1.713088,92.737213,130.079422,18.705627,70.899384,75.881378,20.998352,56.155884,62.732727,15.832063,37.486023,117.446976,5.950241,57.759766,131.604401,18.68961,48.874695,91.065628,18.925877,35.17453,76.760452,13.801942,1
248,'2024/04/25 18:10:29:878',8,325.932312,249.686722,-0.000395,64.020935,5.01535,5.322439,121.312439,21.561386,7.681643,161.194,55.990204,10.974531,195.090408,85.585403,13.313622,132.653519,84.342209,5.260756,157.500854,115.011795,8.626087,136.837372,77.216034,12.087121,121.054733,59.087723,7.927049,105.863129,99.368866,3.544618,129.126846,124.548714,14.45092,102.252411,69.301575,19.084213,84.942291,55.933685,15.415751,74.591522,110.160599,0.83307,95.04892,129.770233,18.374645,72.549271,75.5383,20.762062,56.876831,62.925385,15.293683,38.792908,118.024368,5.31718,59.977692,131.32782,18.373001,50.687622,90.529663,18.69211,36.29126,76.659836,13.347184,1
249,'2024/04/25 18:10:29:888',8,325.966583,248.968643,-0.000442,63.742401,6.07489,5.725091,121.234329,19.968918,8.361556,161.281647,54.520203,11.728991,194.638321,84.155334,14.170845,133.347031,83.093826,3.742268,158.357605,114.149124,10.145727,136.974548,76.171921,13.168049,120.899612,57.800354,8.594011,106.326218,98.580795,2.247613,129.063141,123.407974,15.416452,102.091141,68.355026,19.349594,85.363098,54.815125,15.38194,74.852829,109.628342,1.876043,94.469925,128.905853,18.970037,72.052856,75.019348,20.777924,57.125122,62.551941,15.168265,38.80304,117.731689,6.182772,59.269562,130.618774,18.970093,49.864014,89.953629,18.86805,36.023712,76.25061,13.340667,1
250,'2024/04/25 18:10:30:010',8,325.036926,249.968277,-0.000456,64.465515,5.00946,5.053161,121.253555,21.253082,7.50086,160.958435,55.973877,10.781399,193.988663,85.813965,13.151632,130.937378,83.360382,4.31111,156.431,115.583801,9.158857,135.722504,77.39682,12.427269,120.201416,59.034653,8.334391,104.084183,98.494186,2.619166,127.559219,125.057281,14.692742,101.304764,69.984772,18.982166,84.474426,56.188171,15.581662,73.000763,109.433594,1.570611,93.362442,130.672058,18.325016,71.380707,76.746887,20.48138,56.090851,63.686661,15.379151,37.401489,117.560471,5.866644,58.420624,132.161072,18.127016,49.208618,91.573135,18.229589,34.84024,77.151184,13.184311,1
251,'2024/04/25 18:10:30:019',8,323.907654,251.079742,-0.000454,64.545807,3.804794,4.724183,121.144653,23.672485,6.986847,160.975632,59.077194,10.119637,194.432434,89.532806,12.17355,129.370102,86.119537,5.089335,154.230896,118.509781,8.338239,133.543182,78.941254,11.498876,118.084503,59.877487,7.167216,102.425049,100.694489,3.296033,125.67749,127.187332,13.925668,99.81488,70.886307,18.173742,83.094421,57.415131,14.715224,71.23703,111.119125,1.018347,91.511627,132.264801,17.728037,70.051407,77.517624,19.973295,54.989075,64.871536,14.901239,35.481049,118.761032,5.412854,56.652557,133.314911,17.600763,47.726501,92.314438,17.795406,33.204437,78.218643,12.815165,1
252,'2024/04/25 18:10:30:158',8,325.095398,250.425262,-0.000501,64.476685,4.140182,4.931493,121.021286,22.927383,7.232891,160.580246,58.272202,10.346237,194.226807,88.611008,12.367196,130.048218,83.917328,5.419558,155.392426,116.414032,7.591104,135.594635,78.644699,11.271248,120.536789,59.897003,7.781445,103.340286,98.610718,3.745153,127.768463,126.519119,13.416911,101.773941,71.359604,18.449106,84.550201,57.110031,15.592131,72.461441,109.650391,0.430876,94.151077,132.255432,17.246843,72.203339,78.133255,20.160616,56.416504,64.500946,15.475932,37.038055,117.943817,4.657403,59.22171,133.540375,16.952059,50.015564,92.979202,17.566423,35.067139,78.198914,12.854165,1
253,'2024/04/25 18:10:30:171',8,324.737366,250.735016,-0.000456,64.546753,4.439148,4.956762,121.541977,22.401657,7.319632,161.242996,57.367065,10.497235,194.639191,86.985764,12.603141,129.933914,84.096741,5.200469,155.406693,116.629669,7.818996,135.314194,78.551102,11.007574,120.147919,59.854218,7.109003,102.973541,98.809692,3.579942,127.046783,126.690605,13.567628,100.933868,71.284363,18.222879,83.817245,57.19371,15.083805,71.783127,109.751755,0.525946,93.11087,132.416321,17.269072,71.128235,78.296585,19.823389,55.379028,64.806671,14.904609,36.027985,117.821396,4.672782,57.817871,133.418182,16.89566,48.62027,92.919968,17.3395,33.803436,78.307495,12.530746,1
254,'2024/04/25 18:10:30:315',8,324.665253,250.234528,-0.000474,64.77887,4.231323,5.251218,121.375687,22.722519,7.91016,160.94632,57.763809,11.367147,194.381775,87.744858,13.745286,130.511154,84.384293,4.227428,155.927551,116.691147,9.230833,135.511749,77.916458,11.928148,119.980545,59.249298,7.227007,103.207352,99.171951,2.543294,127.054581,126.061897,14.975676,101.201965,70.350403,19.020363,84.336334,56.706604,15.325576,71.574112,109.906662,1.686485,92.389908,131.300598,18.636362,70.886703,76.974106,20.784775,55.556335,64.085129,15.584216,35.639435,117.873886,6.019817,56.996094,132.282974,18.304853,48.052063,91.505142,18.364605,33.31192,77.284317,13.215941,1
255,'2024/04/25 18:10:30:330',8,324.01889,250.029648,-0.00046,65.219818,4.397766,4.882096,121.270294,22.013168,6.928637,160.557373,57.051971,9.869419,192.141602,87.238739,11.793711,129.185638,82.932709,5.161396,155.470047,116.146088,8.204361,134.712952,77.283234,11.542152,118.91449,58.260635,7.304388,102.420013,97.695023,3.532901,126.623672,126.31575,14.030815,100.821838,70.258224,18.717558,83.674179,55.384628,15.241838,71.428406,108.304321,0.547956,91.816895,131.839844,17.623711,70.437119,77.077972,20.316164,55.250122,62.940964,15.221433,35.824829,116.320389,4.695295,56.377655,132.920105,17.092621,47.568268,92.212708,17.544729,33.447205,76.761841,12.556275,1
256,'2024/04/25 18:10:30:455',8,325.017426,249.523941,-0.000498,64.986908,4.985428,4.736443,121.66217,21.753616,6.687828,161.459747,56.71936,9.502785,194.644989,86.56395,11.349707,128.998398,83.907776,4.974318,154.014618,116.80864,8.297617,133.14386,77.385284,11.523198,117.88591,58.50827,7.24508,102.158493,98.452576,3.280659,125.360718,125.890831,14.063426,99.456696,69.872833,18.7166,82.910538,55.488922,15.409133,71.117371,109.03801,0.857955,91.240311,131.505035,17.831259,69.70639,76.776718,20.533735,54.754028,63.074326,15.586388,35.428375,117.038254,5.044282,56.210541,132.932053,17.64345,47.555695,91.975082,18.045969,33.429657,76.613205,13.05453,1
257,'2024/04/25 18:10:30:467',8,325.345947,249.990829,-0.000437,65.634583,5.382507,4.18885,122.612854,21.274338,5.798006,162.828644,56.918381,8.366793,194.468185,87.93335,9.849238,128.981949,83.266968,6.206706,155.881943,115.788574,6.890203,134.861694,76.541885,9.950512,119.207581,58.206467,5.43055,102.340546,98.07811,4.403888,127.298447,125.456352,12.549042,101.330612,69.319351,16.963903,84.14093,55.518219,13.452659,71.414856,108.772079,0.192247,92.818878,131.336273,16.331701,71.217789,76.78038,18.844603,55.860229,63.653107,13.837576,35.794617,116.861786,4.043849,57.548279,132.817825,16.046625,48.718506,92.126846,16.448458,34.296387,77.330276,11.606443,1
258,'2024/04/25 18:10:30:605',8,325.657501,249.822968,-0.000488,65.007141,5.19931,4.469604,121.949966,21.725632,6.333181,162.103348,57.222946,8.990952,195.220734,87.862381,10.615646,129.21373,83.758301,5.18743,154.910278,116.55069,7.664804,133.911636,76.285782,10.735215,118.420502,56.921204,6.375727,102.392258,98.408813,3.518219,126.291656,125.248032,13.070413,100.492722,68.738724,17.311357,83.74118,54.767532,13.979555,71.361206,108.940826,0.562992,91.899353,130.973083,16.853985,70.477722,76.188858,19.269297,55.4617,63.125244,14.391383,35.549408,116.942078,4.714983,57.140778,132.542297,16.554272,48.435272,91.697617,16.820126,34.05896,77.042435,11.99743,1
259,'2024/04/25 18:10:30:613',8,323.171448,250.509766,-0.000518,65.505463,3.824844,4.519321,121.730484,23.187424,6.560037,161.357513,59.622009,9.437265,192.417023,90.926331,11.353832,126.350769,83.512909,5.048174,153.021011,117.551407,7.889514,133.056641,77.4077,11.327878,117.708496,57.421631,7.335706,99.6716,98.137299,3.343153,124.626678,127.880539,13.719617,99.804306,71.283096,18.559643,82.730545,55.740173,15.635673,68.854416,108.704102,0.69537,89.865234,133.521088,17.200457,69.340286,78.655853,20.049761,54.090546,64.099411,15.506948,33.457489,116.663589,4.782155,54.91275,134.201904,16.376902,46.673676,93.60202,16.823748,32.069946,77.609604,12.243692,1
260,'2024/04/25 18:10:30:737',8,324.313629,248.85611,-0.000494,65.314545,5.012894,4.597392,121.786545,21.192932,6.504013,161.850479,57.185165,9.176157,192.915375,88.301514,10.954761,127.280121,82.899719,4.227262,153.999741,115.909134,8.917463,132.877274,75.023911,11.95261,117.003464,54.993668,7.391467,100.524231,97.848145,2.565102,124.57402,125.077141,14.332322,99.410294,68.66391,18.281374,83.170212,54.025787,14.812265,69.722855,108.343826,1.469937,89.424805,130.807587,17.77091,68.717163,76.231689,19.832483,54.342651,62.882919,14.902768,34.494171,116.315308,5.626307,55.096405,132.443481,17.206661,46.969879,91.877716,16.981501,33.209686,76.648163,11.89914,1
261,'2024/04/25 18:10:30:750',8,324.462738,250.043427,-0.000354,65.698822,4.007462,4.425376,122.197678,22.932007,6.213481,161.742752,58.565308,9.022343,192.561768,89.273666,10.803206,127.499283,84.400055,5.789644,154.471893,116.884171,7.439502,134.249298,77.203918,10.33603,118.639175,58.506561,5.637032,100.61969,99.101929,3.865232,125.67363,126.705116,13.665095,100.676514,70.337173,17.894146,83.41774,56.261566,14.15935,69.422501,109.408798,0.523603,90.519485,131.776901,17.543447,69.93309,77.019119,19.862118,54.472626,63.691452,14.686746,33.779053,116.813965,4.97789,55.18924,132.615448,16.814026,47.273712,91.899475,16.895149,32.885132,76.728897,11.858827,1
262,'2024/04/25 18:10:30:893',8,325.77124,250.224762,-0.000359,65.541107,5.007431,4.734138,122.909836,21.990356,6.543605,163.041733,58.396362,9.223909,194.305832,89.785263,10.912736,128.947784,84.464706,5.686375,155.760971,117.552979,7.570857,135.135193,77.945618,10.955786,119.092209,58.65126,6.611516,102.022766,99.410553,3.975085,127.175705,127.836929,13.543812,101.41127,71.57486,18.196846,83.673264,56.960983,14.721494,70.714859,109.916718,0.214632,91.841217,133.000854,17.253643,70.617615,78.323898,19.873878,54.890961,64.678665,14.806849,34.679138,117.539093,4.49568,56.351318,133.604797,16.425051,48.020477,93.003876,16.6957,33.381805,77.760788,11.694023,1
263,'2024/04/25 18:10:30:905',8,325.503571,249.386276,-0.000417,64.95575,5.404831,4.911673,122.079956,20.925415,7.030615,162.001785,56.232269,10.010982,193.55809,86.186905,11.982284,128.663055,83.274246,5.059766,155.680725,115.650528,8.325422,135.849915,77.396362,11.782074,120.420944,58.70369,7.677974,101.934525,98.320663,3.372319,127.67012,125.909256,14.319157,101.822403,70.704926,19.103777,84.251984,56.088455,15.704218,70.878433,109.177048,0.779748,93.018097,131.543671,17.900364,71.409515,77.54364,20.534204,55.524323,63.64418,15.447354,35.201569,116.972412,5.003577,57.277588,132.288605,17.269022,48.660309,91.997009,17.572746,33.980316,76.85968,12.502743,1
264,'2024/04/25 18:10:31:021',8,326.513519,249.642975,-0.000324,65.610321,5.386169,4.756894,123.034729,21.725815,6.734579,162.735931,57.526657,9.619183,194.889999,88.79512,11.40498,130.55162,84.823914,5.736022,156.020416,116.595032,7.691836,135.387146,76.651382,10.927352,119.706482,57.391754,6.480762,103.493011,99.792328,3.885503,127.60051,126.103622,13.862005,101.479263,69.329895,18.351809,83.904709,55.225525,14.745015,71.957748,110.562302,0.530276,92.863998,131.48233,17.926613,70.96228,76.083725,20.390657,54.890686,62.68808,15.146482,35.701935,118.564056,5.025207,57.462738,133.273148,17.395723,48.691467,91.898499,17.558609,33.644562,76.805832,12.394337,1
265,'2024/04/25 18:10:31:032',8,326.270477,249.944565,-0.000341,65.710907,5.235214,4.83821,123.120392,22.281311,6.773355,162.85144,58.637283,9.602741,195.018646,90.060974,11.286405,130.209671,85.741028,5.782331,155.198578,117.902283,8.046599,134.366028,77.942566,11.537759,118.609329,58.650543,7.128456,102.987961,100.76828,4.017669,126.933289,127.286903,14.012392,100.516953,70.162842,18.551119,82.80687,56.192017,14.774967,71.310822,111.465897,0.324779,92.104935,132.654755,17.891899,70.134338,76.981537,20.309315,54.176361,63.87439,14.898599,34.924072,119.324905,4.741905,56.656219,134.170197,17.292854,47.952667,92.638687,17.459242,33.098175,77.874542,12.152908,1
